learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
65000.0,13.543514144,-3.503716794980897E-12,65000.0,73.0,69.97938584494686,69.89966555183946,69.52595936794582,65000.0,-1.0,36.0
66000.0,13.732307911,-3.552557877523618E-12,66000.0,76.0,73.29092525799297,73.421926910299,72.6027397260274,66000.0,-1.0,27.0
67000.0,13.935840889,-3.6052120044930945E-12,67000.0,74.6,71.74578773077518,72.24043715846994,71.10352673492605,67000.0,-1.0,30.0
68000.0,14.186688983,-3.670106585810169E-12,68000.0,73.9,70.98184753351264,70.80536912751678,70.3409090909091,68000.0,-1.0,39.0
69000.0,14.479101844,-3.745754002076057E-12,69000.0,75.5,72.76748994064425,72.8079911209767,72.53363228699553,69000.0,-1.0,38.0
70000.0,14.768693064,-3.820671457797289E-12,70000.0,72.89999999999999,69.88560976639678,69.75446428571428,69.82182628062361,70000.0,-1.0,40.0
71000.0,15.066960261,-3.897833394973229E-12,71000.0,74.1,71.21493000449003,71.72489082969432,70.39999999999999,71000.0,-1.0,41.0
72000.0,15.30565282,-3.959583330692517E-12,72000.0,74.6,71.75760015210867,71.99558985667034,71.16912599318955,72000.0,-1.0,41.0
73000.0,15.53476601,-4.018855076800618E-12,73000.0,71.8,68.65343144883394,69.01098901098901,68.31460674157303,73000.0,-1.0,38.0
74000.0,15.780694468,-4.082476944766111E-12,74000.0,71.1,67.86196435680559,67.23356009070295,66.55092592592592,74000.0,-1.0,41.0
75000.0,16.056038129,-4.153708546784604E-12,75000.0,72.5,69.40977552337093,70.04357298474946,68.6431014823261,75000.0,-1.0,43.0
76000.0,16.425225182,-4.249217501427565E-12,76000.0,69.0,65.53874612171937,65.40178571428571,65.05073280721533,76000.0,-1.0,50.0
77000.0,16.788376897,-4.3431651098136275E-12,77000.0,72.1,68.98328543715223,68.86160714285714,68.65168539325842,77000.0,-1.0,33.0
78000.0,17.012956554,-4.401264027692378E-12,78000.0,70.6,67.28531544633846,67.72777167947311,66.39999999999999,78000.0,-1.0,20.0
79000.0,17.144258364,-4.43523189984262E-12,79000.0,73.0,69.98522606127237,70.0,69.69696969696969,79000.0,-1.0,19.0
80000.0,17.287876166,-4.472385927931302E-12,80000.0,73.3,70.32386994519364,70.46460176991151,69.58997722095673,80000.0,-1.0,23.0
81000.0,17.444458771,-4.512893959828135E-12,81000.0,70.8,67.49686934743286,67.87678767876787,66.74259681093395,81000.0,-1.0,24.0
82000.0,17.622777842,-4.559025231024458E-12,82000.0,72.39999999999999,69.29064733312637,70.03257328990227,68.77828054298642,82000.0,-1.0,27.0
83000.0,17.837735362,-4.614634895179835E-12,83000.0,73.9,70.97865318712208,71.50655021834062,70.40816326530613,83000.0,-1.0,31.0
84000.0,18.100705646,-4.682665495719348E-12,84000.0,73.4,70.42242558348994,70.44444444444444,70.14590347923682,84000.0,-1.0,33.0
85000.0,18.355152638,-4.748491114522849E-12,85000.0,73.9,70.96034473742478,70.67415730337079,70.70707070707071,85000.0,-1.0,35.0
86000.0,18.652564872,-4.8254318721592435E-12,86000.0,74.8,71.98234887979427,72.21609702315325,71.74887892376681,86000.0,-1.0,38.0
87000.0,18.912873313,-4.8927738520109825E-12,87000.0,73.3,70.3067083484858,70.62706270627062,69.6590909090909,87000.0,-1.0,39.0
88000.0,19.129405313,-4.948790835268382E-12,88000.0,74.7,71.8737944919329,71.60493827160494,71.47688838782412,88000.0,-1.0,36.0
89000.0,19.35033163,-5.00594463147637E-12,89000.0,71.39999999999999,68.20710293339499,68.36283185840708,67.6470588235294,89000.0,-1.0,35.0
90000.0,19.55427547,-5.058705048739083E-12,90000.0,72.8,69.75502683685394,69.71046770601336,69.23076923076923,90000.0,-1.0,28.0
91000.0,19.761608705,-5.112342304912293E-12,91000.0,76.6,73.95726097161676,74.0,73.31812998859749,91000.0,-1.0,31.0
92000.0,19.982069095,-5.1693755654721635E-12,92000.0,75.6,72.86639814779807,73.33333333333334,72.33560090702949,92000.0,-1.0,34.0
93000.0,20.223870618,-5.231929792401693E-12,93000.0,73.5,70.53909018040082,70.32474804031355,69.9205448354143,93000.0,-1.0,34.0
94000.0,20.49740927,-5.302694437300995E-12,94000.0,75.8,73.10065025287612,73.20044296788483,72.9608938547486,94000.0,-1.0,39.0
95000.0,20.762145468,-5.371181881055237E-12,95000.0,73.2,70.22073325888518,69.95515695067265,70.22222222222221,95000.0,-1.0,42.0
96000.0,20.998816503,-5.43240884706999E-12,96000.0,74.3,71.43381147427098,71.97382769901854,70.49368541905855,96000.0,-1.0,38.0
97000.0,21.216765485,-5.488792404584175E-12,97000.0,75.8,73.08916382916735,73.23008849557522,72.46871444823664,97000.0,-1.0,37.0
98000.0,21.470192309,-5.554354105196481E-12,98000.0,75.0,72.20400040026239,72.61774370208104,71.94163860830528,98000.0,-1.0,42.0
99000.0,21.765171179,-5.6306653498258046E-12,99000.0,70.7,67.4294257907813,67.152466367713,66.96730552423901,99000.0,-1.0,42.0
100000.0,22.066008712,-5.708492234763174E-12,100000.0,69.1,65.64246369108905,65.55183946488293,64.96598639455782,100000.0,-1.0,46.0
