learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
29000.0,4.515625,-1.1681954169438947E-12,29000.0,53.7,39.836688445005805,39.39790575916231,34.97191011235956,29000.0,-1.0,32.0
30000.0,4.703125,-1.2167018010384508E-12,30000.0,58.099999999999994,45.66859398360722,46.759847522236335,40.90267983074752,30000.0,-1.0,38.0
31000.0,4.875,-1.2611659864584607E-12,31000.0,59.3,46.929333865343935,46.44736842105262,40.75691411935953,31000.0,-1.0,21.0
32000.0,4.96875,-1.2854191785057388E-12,32000.0,62.6,51.26807250893853,53.25,47.02549575070822,32000.0,-1.0,14.0
33000.0,5.046875,-1.3056301718784704E-12,33000.0,59.9,47.14566838322422,48.52374839537869,41.79970972423802,33000.0,-1.0,14.0
34000.0,5.140625,-1.3298833639257485E-12,34000.0,57.49999999999999,44.64798069321566,45.3024453024453,39.02439024390243,34000.0,-1.0,17.0
35000.0,5.25,-1.3581787546475729E-12,35000.0,60.3,48.41449279881912,49.4910941475827,44.00564174894217,35000.0,-1.0,25.0
36000.0,5.40625,-1.3986007413930364E-12,36000.0,58.3,45.35075119782766,46.40102827763496,41.018387553041016,36000.0,-1.0,31.0
37000.0,5.5625,-1.4390227281385E-12,37000.0,60.199999999999996,47.69248966663818,47.354497354497354,41.55653450807635,37000.0,-1.0,31.0
38000.0,5.671875,-1.4673181188603244E-12,38000.0,59.8,47.66742518524689,49.68710888610764,44.08901251738525,38000.0,-1.0,16.0
39000.0,5.78125,-1.4956135095821488E-12,39000.0,63.4,52.42861042151371,53.787878787878796,47.78887303851641,39000.0,-1.0,22.0
40000.0,5.90625,-1.5279510989785196E-12,40000.0,61.1,49.34203243933089,50.192061459667094,42.28486646884273,40000.0,-1.0,27.0
41000.0,6.0625,-1.5683730857239831E-12,41000.0,64.1,53.92858288684269,52.069425901201605,49.790209790209786,41000.0,-1.0,30.0
42000.0,6.21875,-1.6087950724694467E-12,42000.0,65.4,55.44618839566361,56.587202007528234,50.28735632183909,42000.0,-1.0,34.0
43000.0,6.40625,-1.6573014565640027E-12,43000.0,62.4,51.101834331454135,49.73262032085562,44.460856720827174,43000.0,-1.0,32.0
44000.0,6.578125,-1.7017656419840126E-12,44000.0,62.0,50.51529207697737,52.32120451693852,45.086705202312146,44000.0,-1.0,32.0
45000.0,6.765625,-1.7502720260785687E-12,45000.0,61.0,48.829910622910546,47.43935309973046,42.898975109809655,45000.0,-1.0,38.0
46000.0,6.9375,-1.7947362114985786E-12,46000.0,61.1,49.41844211402305,49.08376963350785,45.82172701949861,46000.0,-1.0,25.0
47000.0,7.0625,-1.8270738008949492E-12,47000.0,55.800000000000004,41.786802725747364,41.99475065616799,36.85714285714287,47000.0,-1.0,23.0
48000.0,7.1875,-1.85941139029132E-12,48000.0,61.1,49.229369700244455,48.815789473684205,44.18938307030128,48000.0,-1.0,15.0
49000.0,7.265625,-1.8796223836640515E-12,49000.0,65.3,54.72993864406382,55.22580645161291,49.92784992784993,49000.0,-1.0,17.0
50000.0,7.375,-1.907917774385876E-12,50000.0,64.8,54.304941816690125,53.805774278215225,50.837988826815646,50000.0,-1.0,22.0
51000.0,7.5,-1.9402553637822465E-12,51000.0,65.3,54.84105221649747,54.40210249671485,49.194729136163986,51000.0,-1.0,23.0
52000.0,7.625,-1.972592953178617E-12,52000.0,61.9,50.44559941315103,51.588310038119445,45.41547277936963,52000.0,-1.0,25.0
53000.0,7.75,-2.0049305425749876E-12,53000.0,61.5,50.02887941384524,49.60732984293193,45.77464788732395,53000.0,-1.0,20.0
54000.0,7.875,-2.0372681319713582E-12,54000.0,64.2,53.68915071335525,53.44603381014304,49.00284900284901,54000.0,-1.0,27.0
55000.0,8.03125,-2.0776901187168216E-12,55000.0,62.8,51.395485267736404,52.0618556701031,46.24277456647399,55000.0,-1.0,32.0
56000.0,8.234375,-2.1302387014859242E-12,56000.0,59.4,47.218437665754905,46.928104575163395,42.73624823695345,56000.0,-1.0,41.0
57000.0,8.453125,-2.186829482929573E-12,57000.0,56.3,42.564690296192694,43.758043758043755,38.10198300283286,57000.0,-1.0,37.0
58000.0,8.671875,-2.243420264373222E-12,58000.0,58.5,46.0703476578287,48.12499999999999,42.039106145251395,58000.0,-1.0,41.0
59000.0,8.859375,-2.291926648467778E-12,59000.0,55.2,42.19869456783849,42.564102564102576,36.00000000000001,59000.0,-1.0,34.0
60000.0,9.03125,-2.336390833887788E-12,60000.0,51.4,37.31814523617904,38.79093198992444,30.272596843615496,60000.0,-1.0,35.0
61000.0,9.234375,-2.3889394166568905E-12,61000.0,49.3,33.586151337119055,32.1285140562249,24.777448071216618,61000.0,-1.0,35.0
62000.0,9.34375,-2.417234807378715E-12,62000.0,51.5,35.49785679992233,36.518324607329845,30.115273775216146,62000.0,-1.0,18.0
63000.0,9.46875,-2.4495723967750855E-12,63000.0,49.0,32.48815564260024,35.1145038167939,24.556213017751478,63000.0,-1.0,27.0
64000.0,9.609375,-2.4859521848460027E-12,64000.0,48.0,31.238942031783473,33.50383631713555,25.820256776034235,64000.0,-1.0,22.0
65000.0,9.75,-2.52233197291692E-12,65000.0,51.9,37.05696148697367,38.64795918367348,32.443820224719104,65000.0,-1.0,30.0
66000.0,9.9375,-2.570838357011476E-12,66000.0,55.900000000000006,41.99513074771039,43.388960205391534,35.620437956204384,66000.0,-1.0,38.0
67000.0,10.125,-2.619344741106032E-12,67000.0,50.1,33.35318936375669,35.943517329910144,27.365356622998544,67000.0,-1.0,39.0
68000.0,10.34375,-2.675935522549681E-12,68000.0,48.8,32.53570863859168,33.935483870967744,28.29131652661065,68000.0,-1.0,38.0
69000.0,10.46875,-2.7082731119460514E-12,69000.0,55.00000000000001,40.74518850930696,41.93548387096775,32.835820895522396,69000.0,-1.0,15.0
70000.0,10.546875,-2.728484105318783E-12,70000.0,55.00000000000001,40.136886985094094,41.558441558441565,32.330827067669176,70000.0,-1.0,16.0
