learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
30000.0,1.761706384,-4.557547014620569E-13,30000.0,91.2,82.28435225149778,82.71119842829077,81.11587982832619,30000.0,-1.0,23.0
31000.0,1.838032756,-4.755003884848621E-13,31000.0,93.2,86.37825970248518,86.12244897959185,85.86278586278587,31000.0,-1.0,23.0
32000.0,1.902675699,-4.922235640697181E-13,32000.0,89.4,78.71759452600469,79.53667953667954,77.82426778242679,32000.0,-1.0,17.0
33000.0,1.96244484,-5.076858835915725E-13,33000.0,91.3,82.58634769659415,82.31707317073172,83.00781250000001,33000.0,-1.0,18.0
34000.0,2.024846886,-5.238293375199041E-13,34000.0,90.7,81.39851188095048,81.3627254509018,81.3627254509018,34000.0,-1.0,19.0
35000.0,2.092241321,-5.412643260529472E-13,35000.0,92.2,84.40205892822148,83.88429752066116,83.40425531914894,35000.0,-1.0,18.0
36000.0,2.15206532,-5.567408373786344E-13,36000.0,90.5,81.01154498065178,80.57259713701433,80.37190082644628,36000.0,-1.0,18.0
37000.0,2.217985932,-5.737945468475421E-13,37000.0,90.2,80.37291462217861,81.29770992366413,79.62577962577963,37000.0,-1.0,21.0
38000.0,2.292367805,-5.930371905883981E-13,38000.0,89.60000000000001,79.18876193144298,79.32405566600397,79.11646586345383,38000.0,-1.0,22.0
39000.0,2.365360545,-6.119204646286865E-13,39000.0,90.7,81.3588403194253,81.32530120481928,80.94262295081968,39000.0,-1.0,22.0
40000.0,2.443868785,-6.322306024635004E-13,40000.0,90.2,80.4,80.20202020202021,79.87679671457906,40000.0,-1.0,26.0
41000.0,2.513325107,-6.501990026380454E-13,41000.0,91.10000000000001,82.20128150773145,81.9838056680162,81.18393234672305,41000.0,-1.0,18.0
42000.0,2.580373703,-6.675445223744546E-13,42000.0,91.2,82.3943661971831,82.29376257545272,81.62839248434238,42000.0,-1.0,21.0
43000.0,2.649251269,-6.8536319795789E-13,43000.0,89.5,78.89956191471404,79.41176470588236,77.41935483870968,43000.0,-1.0,19.0
