learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
90000.0,7.234375,-1.8715379863149583E-12,90000.0,86.0,72.00772586766053,83.3134684147795,71.8875502008032,90000.0,-1.0,172.0
91000.0,7.359375,-1.903875575711329E-12,91000.0,83.5,66.86800212044785,79.72972972972973,66.80080482897384,91000.0,-1.0,166.0
92000.0,7.46875,-1.9321709664331533E-12,92000.0,83.5,67.0,79.55390334572489,66.80080482897384,92000.0,-1.0,167.0
93000.0,7.609375,-1.9685507545040705E-12,93000.0,85.3,70.58470404610398,82.09500609013398,70.18255578093306,93000.0,-1.0,165.0
94000.0,7.734375,-2.000888343900441E-12,94000.0,85.0,69.87939710601248,81.84019370460047,69.0721649484536,94000.0,-1.0,166.0
95000.0,7.859375,-2.0332259332968117E-12,95000.0,84.39999999999999,68.84175205224999,81.11380145278449,67.56756756756756,95000.0,-1.0,169.0
96000.0,8.0,-2.069605721367729E-12,96000.0,83.7,67.34906454068346,80.31400966183575,67.91338582677164,96000.0,-1.0,166.0
97000.0,8.140625,-2.105985509438646E-12,97000.0,86.0,72.04930502593425,83.25358851674642,71.6024340770791,97000.0,-1.0,166.0
98000.0,8.265625,-2.1383230988350166E-12,98000.0,84.2,68.34238313730991,80.49382716049381,67.95131845841784,98000.0,-1.0,168.0
99000.0,8.390625,-2.170660688231387E-12,99000.0,85.7,71.47644313240515,82.93556085918854,70.87576374745417,99000.0,-1.0,151.0
100000.0,8.5,-2.1989560789532116E-12,100000.0,84.7,69.53841743119266,81.52173913043478,68.3884297520661,100000.0,-1.0,151.0
