learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
42000.0,1.500336584,-3.8813814727796463E-13,42000.0,66.0,32.00000000000001,65.96596596596596,27.350427350427353,42000.0,-1.0,16.0
43000.0,1.537372091,-3.9771925942558395E-13,43000.0,63.2,26.400000000000002,63.2,26.400000000000002,43000.0,-1.0,12.0
44000.0,1.570519201,-4.0629444048843464E-13,44000.0,64.4,28.800000000000004,64.1851106639839,-3.790087463556855,44000.0,-1.0,11.0
45000.0,1.603513279,-4.148300320634413E-13,45000.0,68.4,36.80000000000001,68.17724068479356,-26.399999999999977,45000.0,-1.0,15.0
46000.0,1.643412507,-4.251519908818107E-13,46000.0,63.5,27.0,62.60245901639344,18.16143497757847,46000.0,-1.0,18.0
47000.0,1.689477222,-4.3706896559645746E-13,47000.0,64.2,28.400000000000002,62.35541535226078,8.439897698209727,47000.0,-1.0,23.0
48000.0,1.736752595,-4.4929913840153167E-13,48000.0,62.1,24.2,57.8420467185762,7.560975609756104,48000.0,-1.0,17.0
49000.0,1.786578021,-4.621890117414297E-13,49000.0,60.5,20.999999999999996,51.1138613861386,-11.267605633802827,49000.0,-1.0,20.0
50000.0,1.823869145,-4.718362521897589E-13,50000.0,58.599999999999994,17.199999999999992,45.526315789473685,-6.701030927835057,50000.0,-1.0,8.0
51000.0,1.855041266,-4.799005021858548E-13,51000.0,59.0,17.999999999999993,46.194225721784775,-12.637362637362648,51000.0,-1.0,15.0
52000.0,1.899785242,-4.914758007766474E-13,52000.0,62.0,24.0,53.37423312883436,2.313624678663241,52000.0,-1.0,22.0
53000.0,1.958395748,-5.066383805953797E-13,53000.0,63.800000000000004,27.6,59.8669623059867,4.736842105263162,53000.0,-1.0,26.0
54000.0,2.029020216,-5.249089809755487E-13,54000.0,58.099999999999994,16.199999999999992,55.66137566137566,-10.846560846560855,54000.0,-1.0,22.0
55000.0,2.062434637,-5.335533155852724E-13,55000.0,66.5,33.00000000000001,65.71136131013307,1.1799410029498536,55000.0,-1.0,14.0
56000.0,2.103372448,-5.441439565685062E-13,56000.0,60.5,20.999999999999996,60.06066734074823,-0.7653061224489802,56000.0,-1.0,19.0
57000.0,2.159524832,-5.58670618467861E-13,57000.0,66.0,32.00000000000001,65.86345381526105,15.632754342431776,57000.0,-1.0,24.0
58000.0,2.223815875,-5.753027572710483E-13,58000.0,66.0,32.00000000000001,65.96596596596596,-106.06060606060599,58000.0,-1.0,31.0
59000.0,2.281401143,-5.9020010728596E-13,59000.0,64.7,29.400000000000006,64.62925851703407,29.400000000000006,59000.0,-1.0,12.0
60000.0,2.318445152,-5.997834189070598E-13,60000.0,61.9,23.799999999999997,61.86186186186187,-87.68472906403944,60000.0,-1.0,16.0
61000.0,2.361426102,-6.109026214107873E-13,61000.0,62.8,25.6,62.8,-24.83221476510065,61000.0,-1.0,18.0
62000.0,2.41059556,-6.236227953599561E-13,62000.0,63.800000000000004,27.6,63.800000000000004,27.6,62000.0,-1.0,21.0
63000.0,2.46725612,-6.382809227539435E-13,63000.0,66.0,32.00000000000001,66.0,32.00000000000001,63000.0,-1.0,27.0
64000.0,2.541406232,-6.574636097583508E-13,64000.0,62.8,25.6,62.8,25.6,64000.0,-1.0,29.0
65000.0,2.595522118,-6.714634281686614E-13,65000.0,62.4,24.8,62.4,24.8,65000.0,-1.0,20.0
66000.0,2.645960899,-6.845119768857131E-13,66000.0,63.4,26.814929754330112,63.36336336336337,-87.69230769230774,66000.0,-1.0,23.0
67000.0,2.712040927,-7.016069273878306E-13,67000.0,65.5,30.984540537080314,65.46546546546547,27.672955974842772,67000.0,-1.0,28.0
68000.0,2.781931137,-7.196875746982797E-13,68000.0,68.4,36.80000000000001,68.4,36.80000000000001,68000.0,-1.0,31.0
69000.0,2.86158609,-7.402943680062894E-13,69000.0,65.4,30.800000000000004,65.19114688128774,-0.8746355685131204,69000.0,-1.0,36.0
70000.0,2.943418703,-7.614645235136983E-13,70000.0,65.8,31.600000000000005,65.5241935483871,-38.46153846153845,70000.0,-1.0,27.0
71000.0,3.00696508,-7.779040166901221E-13,71000.0,63.5,27.0,62.60245901639344,18.344519015659948,71000.0,-1.0,19.0
72000.0,3.045431505,-7.878553083476924E-13,72000.0,63.7,27.423804991962648,61.82965299684543,7.1611253196931015,72000.0,-1.0,18.0
73000.0,3.091629233,-7.998066936205662E-13,73000.0,63.7,27.400000000000002,59.57683741648108,10.81081081081082,73000.0,-1.0,18.0
74000.0,3.142108484,-8.12865711955561E-13,74000.0,62.9,25.798812781004493,54.0272614622057,-3.055555555555558,74000.0,-1.0,24.0
75000.0,3.203794275,-8.288238702031477E-13,75000.0,59.599999999999994,19.191272657447,46.911957950065705,-5.2083333333333375,75000.0,-1.0,24.0
76000.0,3.248224258,-8.403179385802816E-13,76000.0,61.6,23.19846396927939,49.54007884362681,-4.632152588555862,76000.0,-1.0,11.0
77000.0,3.281539207,-8.489365397124659E-13,77000.0,62.6,25.214657927046304,54.11042944785276,3.856041131105402,77000.0,-1.0,13.0
78000.0,3.321425412,-8.592551294714217E-13,78000.0,66.0,31.99374342439505,62.43093922651934,10.761154855643055,78000.0,-1.0,20.0
79000.0,3.372184318,-8.723864947549175E-13,79000.0,68.8,37.59999999999999,66.94915254237287,17.24137931034481,79000.0,-1.0,20.0
