learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
77000.0,0.109375,-2.8295390721824436E-14,77000.0,16.8,-66.40266244259908,0.0,-67.40442655935614,77000.0,-1.0
78000.0,0.109375,-2.8295390721824436E-14,78000.0,16.3,-67.44822508882558,0.0,-71.86858316221766,78000.0,-1.0
79000.0,0.109375,-2.8295390721824436E-14,79000.0,17.0,-66.09567110655735,0.0,-70.78189300411523,79000.0,-1.0
80000.0,0.109375,-2.8295390721824436E-14,80000.0,19.6,-60.81608160816081,0.0,-62.42424242424243,80000.0,-1.0
81000.0,0.125,-3.233758939637078E-14,81000.0,21.8,-56.505797919393494,0.0,-61.5702479338843,81000.0,-1.0
82000.0,0.125,-3.233758939637078E-14,82000.0,17.599999999999998,-64.8006592026368,0.0,-66.12903225806453,82000.0,-1.0
83000.0,0.125,-3.233758939637078E-14,83000.0,16.2,-67.60268164290628,0.0,-72.42798353909464,83000.0,-1.0
84000.0,0.125,-3.233758939637078E-14,84000.0,18.6,-62.802604841677464,0.0,-69.23076923076924,84000.0,-1.0
85000.0,0.125,-3.233758939637078E-14,85000.0,18.0,-64.00262404198467,0.0,-67.68916155419224,85000.0,-1.0
86000.0,0.125,-3.233758939637078E-14,86000.0,17.8,-64.40591861307006,0.0,-68.44262295081968,86000.0,-1.0
87000.0,0.125,-3.233758939637078E-14,87000.0,18.099999999999998,-63.819658359003064,0.0,-65.78947368421053,87000.0,-1.0
88000.0,0.125,-3.233758939637078E-14,88000.0,18.5,-63.04695752376686,0.0,-65.9877800407332,88000.0,-1.0
89000.0,0.125,-3.233758939637078E-14,89000.0,17.299999999999997,-65.70622510399218,0.0,-69.81519507186859,89000.0,-1.0
90000.0,0.125,-3.233758939637078E-14,90000.0,16.1,-67.80134241073928,0.0,-68.47389558232932,90000.0,-1.0
91000.0,0.125,-3.233758939637078E-14,91000.0,18.6,-62.89382684426228,0.0,-63.78269617706237,91000.0,-1.0
92000.0,0.140625,-3.637978807091713E-14,92000.0,19.3,-61.4,0.0,-62.37424547283702,92000.0,-1.0
93000.0,0.140625,-3.637978807091713E-14,93000.0,17.9,-64.20131361050889,0.0,-66.5314401622718,93000.0,-1.0
94000.0,0.140625,-3.637978807091713E-14,94000.0,17.4,-65.3117507435026,0.0,-70.30927835051547,94000.0,-1.0
95000.0,0.140625,-3.637978807091713E-14,95000.0,17.4,-65.21652165216521,0.0,-71.72557172557174,95000.0,-1.0
96000.0,0.140625,-3.637978807091713E-14,96000.0,17.2,-65.61656165616562,0.0,-62.99212598425197,96000.0,-1.0
97000.0,0.140625,-3.637978807091713E-14,97000.0,16.400000000000002,-67.2327776244144,0.0,-69.57403651115618,97000.0,-1.0
98000.0,0.140625,-3.637978807091713E-14,98000.0,19.0,-62.031758224612034,0.0,-64.3002028397566,98000.0,-1.0
99000.0,0.140625,-3.637978807091713E-14,99000.0,16.2,-67.66706682673068,0.0,-70.67209775967413,99000.0,-1.0
100000.0,0.140625,-3.637978807091713E-14,100000.0,17.2,-65.7697482221795,0.0,-71.07438016528927,100000.0,-1.0
